"RowID","OrderID","OrderDate","ShipDate","Year","Month","YearMonth","Region","Province","CustomerSegment","Category","SubCategory","ProductName","Sales","Profit","Quantity","Discount","UnitPrice","ShippingCost","ProfitMargin"
"1848","13313","2009-07-16","2009-07-17","2009","7","2009-07","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Appliances","Holmes 99% HEPA Air Purifier","1020.61","-209.61","47","0.04","21.66","13.99","-0.2054"
"1855","13346","2012-11-15","2012-11-20","2012","11","2012-11","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Paper","Xerox 224","268.34","-240.83","44","0.09","6.48","8.88","-0.8975"
"1913","13702","2011-09-10","2011-09-14","2011","9","2011-09","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Paper","Xerox 1906","209","12.32","6","0.08","35.44","7.5","0.0589"
"1928","13795","2011-04-10","2011-04-13","2011","4","2011-04","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Binders and Binder Accessories","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","501.32","-119.08","30","0.04","15.99","13.18","-0.2375"
"1929","13795","2011-04-10","2011-04-13","2011","4","2011-04","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Paper","Xerox 188","275.16","43.35","23","0.05","11.34","5.01","0.1575"
"1930","13795","2011-04-10","2011-04-11","2011","4","2011-04","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Paper","Xerox 1932","1302.99","545.49","37","0.02","35.44","5.09","0.4186"
"1978","14116","2011-10-09","2011-10-11","2011","10","2011-10","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Binders and Binder Accessories","GBC Linen Binding Covers","40.1","-16.07","1","0.09","30.98","11.63","-0.4007"
"1979","14116","2011-10-09","2011-10-10","2011","10","2011-10","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Binders and Binder Accessories","GBC Recycled Grain Textured Covers","1414.05","161.48","42","0.09","34.54","14.72","0.1142"
"2013","14372","2012-10-23","2012-10-25","2012","10","2012-10","Northwest Territories","Northwest Territories","Corporate","Furniture","Bookcases","Sauder Facets Collection Library, Sky Alder Finish","5350.61","-1059.2","34","0.09","170.98","60.49","-0.198"
"2058","14726","2012-01-08","2012-01-08","2012","1","2012-01","Northwest Territories","Northwest Territories","Consumer","Technology","Computer Peripherals","Fellowes Basic 104-Key Keyboard, Platinum","310.87","-21.48","15","0.07","20.95","4","-0.0691"
"2070","14819","2010-01-25","2010-01-27","2010","1","2010-01","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","9062.73","3122.78","48","0.09","207.48","0.99","0.3446"
"2071","14819","2010-01-25","2010-01-26","2010","1","2010-01","Northwest Territories","Northwest Territories","Home Office","Furniture","Bookcases","O'Sullivan 3-Shelf Heavy-Duty Bookcases","1584.1","-478.22","27","0.07","58.14","36.61","-0.3019"
"2114","15106","2011-01-27","2011-01-29","2011","1","2011-01","Northwest Territories","Northwest Territories","Home Office","Furniture","Office Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","283.58","-14.23","42","0.03","6.64","4.95","-0.0502"
"2115","15106","2011-01-27","2011-01-27","2011","1","2011-01","Northwest Territories","Northwest Territories","Home Office","Technology","Office Machines","Panasonic KX-P1150 Dot Matrix Printer","5403.37","948.79","39","0.06","145.45","17.85","0.1756"
"2116","15106","2011-01-27","2011-01-29","2011","1","2011-01","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Pens & Art Supplies","Newell 327","82.15","-6.33","35","0.03","2.21","1.12","-0.0771"
"2117","15108","2009-08-27","2009-08-29","2009","8","2009-08","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Paper","Xerox 1893","2066.16","372.36","50","0.02","40.99","17.48","0.1802"
"2129","15205","2011-03-17","2011-03-19","2011","3","2011-03","Northwest Territories","Northwest Territories","Corporate","Furniture","Chairs & Chairmats","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","4605.36","678.26","18","0.02","243.98","43.32","0.1473"
"2130","15205","2011-03-17","2011-03-18","2011","3","2011-03","Northwest Territories","Northwest Territories","Corporate","Furniture","Office Furnishings","Eldon Radial Chair Mat for Low to Medium Pile Carpets","1753.51","155.72","42","0.02","39.98","9.2","0.0888"
"2161","15591","2012-06-06","2012-06-08","2012","6","2012-06","Northwest Territories","Northwest Territories","Small Business","Furniture","Office Furnishings","DAX Copper Panel Document Frame, 5 x 7 Size","426.34","73.53","31","0","12.58","5.16","0.1725"
"2206","15907","2011-04-11","2011-04-13","2011","4","2011-04","Northwest Territories","Northwest Territories","Home Office","Furniture","Bookcases","O'Sullivan 2-Shelf Heavy-Duty Bookcases","1837.44","-1414.41","36","0.01","48.58","54.11","-0.7698"
"2207","15907","2011-04-11","2011-04-14","2011","4","2011-04","Northwest Territories","Northwest Territories","Home Office","Furniture","Office Furnishings","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","3722.29","950.68","36","0.04","105.98","13.99","0.2554"
"2208","15907","2011-04-11","2011-04-12","2011","4","2011-04","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Paper","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","28.05","-5.41","4","0.09","7.04","2.17","-0.1929"
"2209","15937","2012-11-06","2012-11-10","2012","11","2012-11","Northwest Territories","Northwest Territories","Corporate","Technology","Computer Peripherals","Memorex Slim 80 Minute CD-R, 10/Pack","311.44","74.07","32","0.04","9.78","1.99","0.2378"
"2210","15937","2012-11-06","2012-11-15","2012","11","2012-11","Northwest Territories","Northwest Territories","Corporate","Furniture","Office Furnishings","Aluminum Document Frame","215.65","77.38","17","0.01","12.22","2.85","0.3588"
"2221","16039","2012-05-16","2012-05-17","2012","5","2012-05","Northwest Territories","Northwest Territories","Home Office","Technology","Computer Peripherals","Memorex 80 Minute CD-R Spindle, 100/Pack","121.12","-118.82","3","0.1","43.98","1.99","-0.981"
"2246","16193","2012-04-09","2012-04-11","2012","4","2012-04","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Storage & Organization","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","300.2","6.41","8","0","34.76","8.22","0.0214"
"2247","16193","2012-04-09","2012-04-11","2012","4","2012-04","Northwest Territories","Northwest Territories","Corporate","Technology","Telephones and Communication","Accessory36","1364.8","-183.68","29","0.07","55.99","5","-0.1346"
"2281","16423","2012-08-05","2012-08-07","2012","8","2012-08","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Paper","Xerox 20","128.21","-55.13","19","0.05","6.48","6.57","-0.43"
"2283","16451","2009-07-22","2009-07-23","2009","7","2009-07","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Binders and Binder Accessories","Surelock� Post Binders","252.79","58.23","9","0.09","30.56","2.99","0.2303"
"2294","16545","2010-05-09","2010-05-11","2010","5","2010-05","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Pens & Art Supplies","Colorific� Watercolor Pencils","50.97","4.45","10","0.09","5.16","0.73","0.0873"
"2295","16545","2010-05-09","2010-05-11","2010","5","2010-05","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack","4.99","-3.06","1","0.04","3.68","1.32","-0.6132"
"2296","16547","2009-02-18","2009-02-20","2009","2","2009-02","Northwest Territories","Northwest Territories","Corporate","Furniture","Chairs & Chairmats","Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms","10554.63","1240.25","30","0.09","355.98","58.92","0.1175"
"2297","16547","2009-02-18","2009-02-18","2009","2","2009-02","Northwest Territories","Northwest Territories","Corporate","Furniture","Tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","1749.64","-533.23","8","0.04","218.75","69.64","-0.3048"
"2316","16706","2012-06-27","2012-06-28","2012","6","2012-06","Northwest Territories","Northwest Territories","Corporate","Furniture","Office Furnishings","Eldon Econocleat� Chair Mats for Low Pile Carpets","1943.72","-1003.58","47","0.03","41.47","34.2","-0.5163"
"2317","16706","2012-06-27","2012-06-28","2012","6","2012-06","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Pens & Art Supplies","Prang Drawing Pencil Set","18.37","-4.06","6","0.01","2.78","1.2","-0.221"
"2318","16706","2012-06-27","2012-06-29","2012","6","2012-06","Northwest Territories","Northwest Territories","Corporate","Technology","Telephones and Communication","T39m","6175.78","1881.58","49","0.07","155.99","3.9","0.3047"
"2323","16741","2010-09-30","2010-10-01","2010","9","2010-09","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Paper","Xerox 1982","157.97","-42.38","6","0.01","22.84","16.87","-0.2683"
"2346","16932","2010-04-15","2010-04-16","2010","4","2010-04","Northwest Territories","Northwest Territories","Consumer","Office Supplies","Paper","Xerox 1924","144.84","-120.99","25","0.09","5.78","8.09","-0.8353"
"2347","16932","2010-04-15","2010-04-15","2010","4","2010-04","Northwest Territories","Northwest Territories","Consumer","Office Supplies","Pens & Art Supplies","Turquoise Lead Holder with Pocket Clip","127.16","12.88","20","0.09","6.7","1.56","0.1013"
"2383","17283","2011-09-14","2011-09-15","2011","9","2011-09","Northwest Territories","Northwest Territories","Home Office","Technology","Office Machines","Okidata ML395C Color Dot Matrix Printer","5472.12","-2816.34","4","0.06","1360.14","14.7","-0.5147"
"2384","17286","2010-09-21","2010-09-22","2010","9","2010-09","Northwest Territories","Northwest Territories","Small Business","Furniture","Chairs & Chairmats","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","1810.67","-541.87","7","0.09","270.98","50","-0.2993"
"2402","17409","2010-08-17","2010-08-19","2010","8","2010-08","Northwest Territories","Northwest Territories","Small Business","Technology","Computer Peripherals","Microsoft Internet Keyboard","633.56","-158.87","31","0.09","20.97","6.5","-0.2508"
"2445","17764","2009-09-16","2009-09-16","2009","9","2009-09","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Paper","Xerox 1982","644.4","-97.28","27","0.04","22.84","16.87","-0.151"
"2483","18080","2009-06-22","2009-06-23","2009","6","2009-06","Northwest Territories","Northwest Territories","Corporate","Furniture","Chairs & Chairmats","Global Ergonomic Managers Chair","1211.98","-80.83","7","0.1","180.98","26.2","-0.0667"
"2487","18113","2012-08-28","2012-08-30","2012","8","2012-08","Northwest Territories","Northwest Territories","Consumer","Furniture","Chairs & Chairmats","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","3316.08","-514.32","27","0.08","130.98","30","-0.1551"
"2489","18144","2011-06-07","2011-06-09","2011","6","2011-06","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Paper","Xerox 1971","207.08","-131.82","48","0.09","4.28","5.17","-0.6366"
"2490","18144","2011-06-07","2011-06-09","2011","6","2011-06","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Storage & Organization","Eldon Portable Mobile Manager","234.28","-65.42","8","0.09","28.28","13.99","-0.2792"
"2491","18144","2011-06-07","2011-06-09","2011","6","2011-06","Northwest Territories","Northwest Territories","Corporate","Technology","Telephones and Communication","Accessory6","1779.89","-250.17","41","0.09","55.99","5","-0.1406"
"2520","18308","2009-10-09","2009-10-11","2009","10","2009-10","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Binders and Binder Accessories","Durable Pressboard Binders","114.12","15.73","30","0.05","3.8","1.49","0.1378"
"2521","18308","2009-10-09","2009-10-09","2009","10","2009-10","Northwest Territories","Northwest Territories","Corporate","Technology","Computer Peripherals","Fellowes 17-key keypad for PS/2 interface","436.05","-92.58","15","0.09","30.73","4","-0.2123"
"2522","18308","2009-10-09","2009-10-10","2009","10","2009-10","Northwest Territories","Northwest Territories","Corporate","Technology","Telephones and Communication","StarTAC ST7762","5247.48","1465.87","49","0","125.99","8.08","0.2793"
"2615","18887","2010-12-05","2010-12-07","2010","12","2010-12","Northwest Territories","Northwest Territories","Corporate","Technology","Telephones and Communication","Accessory21","173.42","18.23","9","0","20.99","0.99","0.1051"
"2624","19010","2009-06-07","2009-06-09","2009","6","2009-06","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Binders and Binder Accessories","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","23792.93","10951.31","18","0","1270.99","19.99","0.4603"
"2637","19078","2009-07-27","2009-07-28","2009","7","2009-07","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Appliances","Staples 6 Outlet Surge","256.12","-18.19","21","0.03","11.97","4.98","-0.071"
"2643","19138","2011-09-05","2011-09-10","2011","9","2011-09","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Storage & Organization","Recycled Eldon Regeneration Jumbo File","387","-31.45","30","0.01","12.28","6.13","-0.0813"
"2726","19655","2009-01-11","2009-01-12","2009","1","2009-01","Northwest Territories","Northwest Territories","Corporate","Technology","Computer Peripherals","Verbatim DVD-R 4.7GB authoring disc","1143.45","304.42","31","0.06","39.24","1.99","0.2662"
"2727","19686","2010-08-15","2010-08-15","2010","8","2010-08","Northwest Territories","Northwest Territories","Corporate","Technology","Office Machines","Canon P1-DHIII Palm Printing Calculator","42.31","-53.08","2","0.06","17.98","8.51","-1.2545"
"2728","19686","2010-08-15","2010-08-17","2010","8","2010-08","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Binders and Binder Accessories","GBC Binding covers","152.67","12.76","11","0.04","12.95","4.98","0.0836"
"2768","20007","2009-08-05","2009-08-06","2009","8","2009-08","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Pens & Art Supplies","Newell 323","82.61","-46.25","49","0.08","1.68","1.57","-0.5599"
"2782","20071","2011-09-17","2011-09-19","2011","9","2011-09","Northwest Territories","Northwest Territories","Home Office","Furniture","Chairs & Chairmats","Global Stack Chair without Arms, Black","789.94","-190.41","31","0.1","25.98","14.36","-0.241"
"2796","20160","2011-10-22","2011-10-24","2011","10","2011-10","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Paper","Speediset Carbonless Redi-Letter� 7"" x 8 1/2""","435.24","174.89","42","0.08","10.31","1.79","0.4018"
"2811","20263","2009-11-14","2009-11-15","2009","11","2009-11","Northwest Territories","Northwest Territories","Small Business","Office Supplies","Binders and Binder Accessories","GBC Recycled Regency Composition Covers","473.7","72.51","8","0.05","59.78","10.29","0.1531"
"2812","20263","2009-11-14","2009-11-16","2009","11","2009-11","Northwest Territories","Northwest Territories","Small Business","Technology","Telephones and Communication","Accessory29","553.56","-76.86","33","0.08","20.99","1.25","-0.1388"
"2935","21285","2010-07-03","2010-07-04","2010","7","2010-07","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Pens & Art Supplies","Newell 323","54.78","-30.54","32","0.02","1.68","1.57","-0.5575"
"2936","21285","2010-07-03","2010-07-05","2010","7","2010-07","Northwest Territories","Northwest Territories","Corporate","Office Supplies","Pens & Art Supplies","SANFORD Major Accent� Highlighters","304.83","23.82","47","0.1","7.08","2.35","0.0781"
